variable,dummyVariable,typeEnd,databaseStart,variableStart,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes
mhr_235b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_235b],cat,NA::a,,not applicable,not applicable,N/A,6,Valid skip,Fifth new over-the-counter meds - time last taken,Fifth new over-the-counter meds - time last taken,
mhr_235b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_235b],cat,NA::b,,missing,missing,N/A,"[7, 9]",Don't know (7); Refusal (8); Not stated (9),Fifth new over-the-counter meds - time last taken,Fifth new over-the-counter meds - time last taken,
mhr_235b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_235b],cat,NA::b,,missing,missing,N/A,else,else,Fifth new over-the-counter meds - time last taken,Fifth new over-the-counter meds - time last taken,
minperweek,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[mvpa_min],N/A,Func::minperday_to_minperweek,N/A,N/A,N/A,minutes/week,N/A,N/A,Minutes of exercise per week,Total moderate-to-vigorous physical activity - Days 1-7 (min/week),
minperweek,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[mvpa_min],N/A,NA::b,N/A,missing,missing,minutes/week,N/A,N/A,Minutes of exercise per week,Total moderate-to-vigorous physical activity - Days 1-7 (min/week),
miscmed,N/A,cat,"cycle1_meds, cycle2_meds","DerivedVar::[atc_101a, atc_102a, atc_103a, atc_104a, atc_105a, atc_106a, atc_107a, atc_108a, atc_109a, atc_110a, atc_111a, atc_112a, atc_113a, atc_114a, atc_115a, atc_201a, atc_202a, atc_203a, atc_204a, atc_205a, atc_206a, atc_207a, atc_208a, atc_209a, atc_210a, atc_211a, atc_212a, atc_213a, atc_214a, atc_215a, atc_131a, atc_132a, atc_133a, atc_134a, atc_135a, atc_231a, atc_232a, atc_233a, atc_234a, atc_235a, mhr_101b, mhr_102b, mhr_103b, mhr_104b, mhr_105b, mhr_106b, mhr_107b, mhr_108b, mhr_109b, mhr_110b, mhr_111b, mhr_112b, mhr_113b, mhr_114b, mhr_115b, mhr_201b, mhr_202b, mhr_203b, mhr_204b, mhr_205b, mhr_206b, mhr_207b, mhr_208b, mhr_209b, mhr_210b, mhr_211b, mhr_212b, mhr_213b, mhr_214b, mhr_215b, mhr_131b, mhr_132b, mhr_133b, mhr_134b, mhr_135b, mhr_231b, mhr_232b, mhr_233b, mhr_234b, mhr_235b]",N/A,Func::cycles1to2_other_antiHTN_meds,N/A,N/A,N/A,N/A,N/A,N/A,Other antihypertension drugs,Taking other antihypertension drugs,
miscmed,miscmed_cat2_1,cat,"cycle1_meds, cycle2_meds","DerivedVar::[atc_101a, atc_102a, atc_103a, atc_104a, atc_105a, atc_106a, atc_107a, atc_108a, atc_109a, atc_110a, atc_111a, atc_112a, atc_113a, atc_114a, atc_115a, atc_201a, atc_202a, atc_203a, atc_204a, atc_205a, atc_206a, atc_207a, atc_208a, atc_209a, atc_210a, atc_211a, atc_212a, atc_213a, atc_214a, atc_215a, atc_131a, atc_132a, atc_133a, atc_134a, atc_135a, atc_231a, atc_232a, atc_233a, atc_234a, atc_235a, mhr_101b, mhr_102b, mhr_103b, mhr_104b, mhr_105b, mhr_106b, mhr_107b, mhr_108b, mhr_109b, mhr_110b, mhr_111b, mhr_112b, mhr_113b, mhr_114b, mhr_115b, mhr_201b, mhr_202b, mhr_203b, mhr_204b, mhr_205b, mhr_206b, mhr_207b, mhr_208b, mhr_209b, mhr_210b, mhr_211b, mhr_212b, mhr_213b, mhr_214b, mhr_215b, mhr_131b, mhr_132b, mhr_133b, mhr_134b, mhr_135b, mhr_231b, mhr_232b, mhr_233b, mhr_234b, mhr_235b]",N/A,1,2,Yes,Yes,N/A,N/A,N/A,Other antihypertension drugs,Taking other antihypertension drugs,
miscmed,miscmed_cat2_2,cat,"cycle1_meds, cycle2_meds","DerivedVar::[atc_101a, atc_102a, atc_103a, atc_104a, atc_105a, atc_106a, atc_107a, atc_108a, atc_109a, atc_110a, atc_111a, atc_112a, atc_113a, atc_114a, atc_115a, atc_201a, atc_202a, atc_203a, atc_204a, atc_205a, atc_206a, atc_207a, atc_208a, atc_209a, atc_210a, atc_211a, atc_212a, atc_213a, atc_214a, atc_215a, atc_131a, atc_132a, atc_133a, atc_134a, atc_135a, atc_231a, atc_232a, atc_233a, atc_234a, atc_235a, mhr_101b, mhr_102b, mhr_103b, mhr_104b, mhr_105b, mhr_106b, mhr_107b, mhr_108b, mhr_109b, mhr_110b, mhr_111b, mhr_112b, mhr_113b, mhr_114b, mhr_115b, mhr_201b, mhr_202b, mhr_203b, mhr_204b, mhr_205b, mhr_206b, mhr_207b, mhr_208b, mhr_209b, mhr_210b, mhr_211b, mhr_212b, mhr_213b, mhr_214b, mhr_215b, mhr_131b, mhr_132b, mhr_133b, mhr_134b, mhr_135b, mhr_231b, mhr_232b, mhr_233b, mhr_234b, mhr_235b]",N/A,0,2,No,No,N/A,N/A,N/A,Other antihypertension drugs,Taking other antihypertension drugs,
miscmed,miscmed_cat2_NA::b,cat,"cycle1_meds, cycle2_meds","DerivedVar::[atc_101a, atc_102a, atc_103a, atc_104a, atc_105a, atc_106a, atc_107a, atc_108a, atc_109a, atc_110a, atc_111a, atc_112a, atc_113a, atc_114a, atc_115a, atc_201a, atc_202a, atc_203a, atc_204a, atc_205a, atc_206a, atc_207a, atc_208a, atc_209a, atc_210a, atc_211a, atc_212a, atc_213a, atc_214a, atc_215a, atc_131a, atc_132a, atc_133a, atc_134a, atc_135a, atc_231a, atc_232a, atc_233a, atc_234a, atc_235a, mhr_101b, mhr_102b, mhr_103b, mhr_104b, mhr_105b, mhr_106b, mhr_107b, mhr_108b, mhr_109b, mhr_110b, mhr_111b, mhr_112b, mhr_113b, mhr_114b, mhr_115b, mhr_201b, mhr_202b, mhr_203b, mhr_204b, mhr_205b, mhr_206b, mhr_207b, mhr_208b, mhr_209b, mhr_210b, mhr_211b, mhr_212b, mhr_213b, mhr_214b, mhr_215b, mhr_131b, mhr_132b, mhr_133b, mhr_134b, mhr_135b, mhr_231b, mhr_232b, mhr_233b, mhr_234b, mhr_235b]",N/A,NA::b,2,missing,missing,N/A,N/A,N/A,Other antihypertension drugs,Taking other antihypertension drugs,
miscmed,N/A,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",DerivedVar::[mvpa_min],N/A,Func::is_other_antiHTN_med,N/A,N/A,N/A,N/A,N/A,N/A,Other antihypertension drugs,Taking other antihypertension drugs,
miscmed,miscmed_cat2_1,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",DerivedVar::[mvpa_min],N/A,1,2,Yes,Yes,N/A,N/A,N/A,Other antihypertension drugs,Taking other antihypertension drugs,
miscmed,miscmed_cat2_2,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",DerivedVar::[mvpa_min],N/A,0,2,No,No,N/A,N/A,N/A,Other antihypertension drugs,Taking other antihypertension drugs,
miscmed,miscmed_cat2_NA::b,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",DerivedVar::[mvpa_min],N/A,NA::b,2,missing,missing,N/A,N/A,N/A,Other antihypertension drugs,Taking other antihypertension drugs,
mvpa150wk,N/A,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[minperweek],N/A,Func::categorize_minperweek,N/A,N/A,N/A,N/A,N/A,N/A,Exercises 150 min/week (accelerometer Days 1-7) ,Exercises 150 min/week based on week-long accelerometer data,
mvpa150wk,mvpa150wk_cat2_1,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[minperweek],N/A,1,2,Yes,Yes,N/A,N/A,N/A,Exercises 150 min/week (accelerometer Days 1-7) ,Exercises 150 min/week based on week-long accelerometer data,
mvpa150wk,mvpa150wk_cat2_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[minperweek],N/A,2,2,No,No,N/A,N/A,N/A,Exercises 150 min/week (accelerometer Days 1-7) ,Exercises 150 min/week based on week-long accelerometer data,
mvpa150wk,mvpa150wk_cat2_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[minperweek],N/A,NA::b,2,missing,missing,N/A,N/A,N/A,Exercises 150 min/week (accelerometer Days 1-7) ,Exercises 150 min/week based on week-long accelerometer data,
mvpa_min,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[ammdmva1, ammdmva2, ammdmva3, ammdmva4, ammdmva5, ammdmva6, ammdmva7]",N/A,Func::find_week_accelerometer_average,N/A,N/A,N/A,minutes/day,N/A,N/A,Average minutes of exercise per day (Acceloremeter Days 1-7),Averaged moderate-to-vigorous physical activity - Days 1-7 (min/day),
mvpa_min,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[ammdmva1, ammdmva2, ammdmva3, ammdmva4, ammdmva5, ammdmva6, ammdmva7]",N/A,NA::b,N/A,missing,missing,minutes/day,N/A,N/A,Average minutes of exercise per day (Acceloremeter Days 1-7),Averaged moderate-to-vigorous physical activity - Days 1-7 (min/day),
nohsgrad,nohsgrad_cat2_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[edudr04],cat,1,2,Yes,Yes,N/A,1,Yes,Education status,Education status wrt high school graduation (yes/no),
nohsgrad,nohsgrad_cat2_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[edudr04],cat,2,2,No,No,N/A,"[2, 4]",No,Education status,Education status wrt high school graduation (yes/no),
nohsgrad,nohsgrad_cat2_NA::a,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[edudr04],cat,NA::a,2,not applicable,not applicable,N/A,6,Valid skip,Education status,Education status wrt high school graduation (yes/no),
nohsgrad,nohsgrad_cat2_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[edudr04],cat,NA::b,2,missing,missing,N/A,"[7, 9]",Don't know (7); Refusal (8); Not stated (9),Education status,Education status wrt high school graduation (yes/no),
nohsgrad,nohsgrad_cat2_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[edudr04],cat,NA::b,2,missing,missing,N/A,else,else,Education status,Education status wrt high school graduation (yes/no),
nonhdl,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[lab_chol, lab_hdl]",N/A,Func::calculate_nonHDL,N/A,N/A,N/A,mmol/L,N/A,N/A,non-HDL cholesterol,non-HDL cholesterol,
nonhdl,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[lab_chol, lab_hdl]",N/A,NA::b,N/A,missing,missing,mmol/L,N/A,N/A,non-HDL cholesterol,non-HDL cholesterol,
nonhdltodd,N/A,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[nonhdl],N/A,Func::categorize_nonHDL,N/A,N/A,N/A,N/A,N/A,N/A,High non-HDL cholesterol status,At or above 4.3 mmol/L of NonHDL,
nonhdltodd,nonhdltodd_cat2_1,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[nonhdl],N/A,1,2,Yes,Yes,N/A,N/A,N/A,High non-HDL cholesterol status,At or above 4.3 mmol/L of NonHDL,
nonhdltodd,nonhdltodd_cat2_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[nonhdl],N/A,2,2,No,No,N/A,N/A,N/A,High non-HDL cholesterol status,At or above 4.3 mmol/L of NonHDL,
nonhdltodd,nonhdltodd_cat2_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[nonhdl],N/A,NA::b,2,missing,missing,N/A,N/A,N/A,High non-HDL cholesterol status,At or above 4.3 mmol/L of NonHDL,
npi_25b,npi_25b_cat5_1,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[npi_25b],cat,1,5,Today,Today,N/A,1,Today,Medication - time last taken (clinic),Medication - time last taken (clinic interview),
npi_25b,npi_25b_cat5_2,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[npi_25b],cat,2,5,Yesterday,Yesterday,N/A,2,Yesterday,Medication - time last taken (clinic),Medication - time last taken (clinic interview),
npi_25b,npi_25b_cat5_3,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[npi_25b],cat,3,5,Within last week,Within last week,N/A,3,Within last week,Medication - time last taken (clinic),Medication - time last taken (clinic interview),
npi_25b,npi_25b_cat5_4,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[npi_25b],cat,4,5,Within last month,Within last month,N/A,4,Within last month,Medication - time last taken (clinic),Medication - time last taken (clinic interview),
npi_25b,npi_25b_cat5_5,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[npi_25b],cat,5,5,> a month ago,> a month ago,N/A,5,More than a month ago,Medication - time last taken (clinic),Medication - time last taken (clinic interview),
npi_25b,npi_25b_cat5_NA::a,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[npi_25b],cat,NA::a,5,not applicable,not applicable,N/A,6,Valid skip,Medication - time last taken (clinic),Medication - time last taken (clinic interview),
npi_25b,npi_25b_cat5_NA::b,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[npi_25b],cat,NA::b,5,missing,missing,N/A,"[7, 9]",Don't know (7); Refusal (8); Not stated (9),Medication - time last taken (clinic),Medication - time last taken (clinic interview),
npi_25b,npi_25b_cat5_NA::b,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[npi_25b],cat,NA::b,5,missing,missing,N/A,else,else,Medication - time last taken (clinic),Medication - time last taken (clinic interview),
nsaid_drug,N/A,cat,"cycle1_meds, cycle2_meds","DerivedVar::[atc_101a, atc_102a, atc_103a, atc_104a, atc_105a, atc_106a, atc_107a, atc_108a, atc_109a, atc_110a, atc_111a, atc_112a, atc_113a, atc_114a, atc_115a, atc_201a, atc_202a, atc_203a, atc_204a, atc_205a, atc_206a, atc_207a, atc_208a, atc_209a, atc_210a, atc_211a, atc_212a, atc_213a, atc_214a, atc_215a, atc_131a, atc_132a, atc_133a, atc_134a, atc_135a, atc_231a, atc_232a, atc_233a, atc_234a, atc_235a, mhr_101b, mhr_102b, mhr_103b, mhr_104b, mhr_105b, mhr_106b, mhr_107b, mhr_108b, mhr_109b, mhr_110b, mhr_111b, mhr_112b, mhr_113b, mhr_114b, mhr_115b, mhr_201b, mhr_202b, mhr_203b, mhr_204b, mhr_205b, mhr_206b, mhr_207b, mhr_208b, mhr_209b, mhr_210b, mhr_211b, mhr_212b, mhr_213b, mhr_214b, mhr_215b, mhr_131b, mhr_132b, mhr_133b, mhr_134b, mhr_135b, mhr_231b, mhr_232b, mhr_233b, mhr_234b, mhr_235b]",N/A,Func::cycles1to2_nsaid,N/A,N/A,N/A,N/A,N/A,N/A,NSAID,Taking NSAID,
nsaid_drug,nsaid_drug_cat2_1,cat,"cycle1_meds, cycle2_meds","DerivedVar::[atc_101a, atc_102a, atc_103a, atc_104a, atc_105a, atc_106a, atc_107a, atc_108a, atc_109a, atc_110a, atc_111a, atc_112a, atc_113a, atc_114a, atc_115a, atc_201a, atc_202a, atc_203a, atc_204a, atc_205a, atc_206a, atc_207a, atc_208a, atc_209a, atc_210a, atc_211a, atc_212a, atc_213a, atc_214a, atc_215a, atc_131a, atc_132a, atc_133a, atc_134a, atc_135a, atc_231a, atc_232a, atc_233a, atc_234a, atc_235a, mhr_101b, mhr_102b, mhr_103b, mhr_104b, mhr_105b, mhr_106b, mhr_107b, mhr_108b, mhr_109b, mhr_110b, mhr_111b, mhr_112b, mhr_113b, mhr_114b, mhr_115b, mhr_201b, mhr_202b, mhr_203b, mhr_204b, mhr_205b, mhr_206b, mhr_207b, mhr_208b, mhr_209b, mhr_210b, mhr_211b, mhr_212b, mhr_213b, mhr_214b, mhr_215b, mhr_131b, mhr_132b, mhr_133b, mhr_134b, mhr_135b, mhr_231b, mhr_232b, mhr_233b, mhr_234b, mhr_235b]",N/A,1,2,Yes,Yes,N/A,N/A,N/A,NSAID,Taking NSAID,
nsaid_drug,nsaid_drug_cat2_2,cat,"cycle1_meds, cycle2_meds","DerivedVar::[atc_101a, atc_102a, atc_103a, atc_104a, atc_105a, atc_106a, atc_107a, atc_108a, atc_109a, atc_110a, atc_111a, atc_112a, atc_113a, atc_114a, atc_115a, atc_201a, atc_202a, atc_203a, atc_204a, atc_205a, atc_206a, atc_207a, atc_208a, atc_209a, atc_210a, atc_211a, atc_212a, atc_213a, atc_214a, atc_215a, atc_131a, atc_132a, atc_133a, atc_134a, atc_135a, atc_231a, atc_232a, atc_233a, atc_234a, atc_235a, mhr_101b, mhr_102b, mhr_103b, mhr_104b, mhr_105b, mhr_106b, mhr_107b, mhr_108b, mhr_109b, mhr_110b, mhr_111b, mhr_112b, mhr_113b, mhr_114b, mhr_115b, mhr_201b, mhr_202b, mhr_203b, mhr_204b, mhr_205b, mhr_206b, mhr_207b, mhr_208b, mhr_209b, mhr_210b, mhr_211b, mhr_212b, mhr_213b, mhr_214b, mhr_215b, mhr_131b, mhr_132b, mhr_133b, mhr_134b, mhr_135b, mhr_231b, mhr_232b, mhr_233b, mhr_234b, mhr_235b]",N/A,0,2,No,No,N/A,N/A,N/A,NSAID,Taking NSAID,
nsaid_drug,nsaid_drug_cat2_NA::b,cat,"cycle1_meds, cycle2_meds","DerivedVar::[atc_101a, atc_102a, atc_103a, atc_104a, atc_105a, atc_106a, atc_107a, atc_108a, atc_109a, atc_110a, atc_111a, atc_112a, atc_113a, atc_114a, atc_115a, atc_201a, atc_202a, atc_203a, atc_204a, atc_205a, atc_206a, atc_207a, atc_208a, atc_209a, atc_210a, atc_211a, atc_212a, atc_213a, atc_214a, atc_215a, atc_131a, atc_132a, atc_133a, atc_134a, atc_135a, atc_231a, atc_232a, atc_233a, atc_234a, atc_235a, mhr_101b, mhr_102b, mhr_103b, mhr_104b, mhr_105b, mhr_106b, mhr_107b, mhr_108b, mhr_109b, mhr_110b, mhr_111b, mhr_112b, mhr_113b, mhr_114b, mhr_115b, mhr_201b, mhr_202b, mhr_203b, mhr_204b, mhr_205b, mhr_206b, mhr_207b, mhr_208b, mhr_209b, mhr_210b, mhr_211b, mhr_212b, mhr_213b, mhr_214b, mhr_215b, mhr_131b, mhr_132b, mhr_133b, mhr_134b, mhr_135b, mhr_231b, mhr_232b, mhr_233b, mhr_234b, mhr_235b]",N/A,NA::b,2,missing,missing,N/A,N/A,N/A,NSAID,Taking NSAID,
nsaid_drug,N/A,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds","DerivedVar::[meucatc, npi_25b]",N/A,Func::is_NSAID,N/A,N/A,N/A,N/A,N/A,N/A,NSAID,Taking NSAID,
nsaid_drug,nsaid_drug_cat2_1,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds","DerivedVar::[meucatc, npi_25b]",N/A,1,2,Yes,Yes,N/A,N/A,N/A,NSAID,Taking NSAID,
nsaid_drug,nsaid_drug_cat2_2,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds","DerivedVar::[meucatc, npi_25b]",N/A,0,2,No,No,N/A,N/A,N/A,NSAID,Taking NSAID,
nsaid_drug,nsaid_drug_cat2_NA::b,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds","DerivedVar::[meucatc, npi_25b]",N/A,NA::b,2,missing,missing,N/A,N/A,N/A,NSAID,Taking NSAID,
paadtot,N/A,cont,"cycle3, cycle4, cycle5, cycle6","cycle3::ipadttpa,[paadtot]",cont,copy,N/A,Number of minutes,Number of minutes,minutes/week,"[0, 428]",Number of minutes,Minutes of exercise per week (self-reported) ,Total minutes of physical activity from all domains per week - (D),
paadtot,N/A,cont,"cycle3, cycle4, cycle5, cycle6","cycle3::ipadttpa,[paadtot]",cont,NA::a,N/A,not applicable,not applicable,minutes/week,99996,Valid skip,Minutes of exercise per week (self-reported) ,Total minutes of physical activity from all domains per week - (D),
paadtot,N/A,cont,"cycle3, cycle4, cycle5, cycle6","cycle3::ipadttpa,[paadtot]",cont,NA::b,N/A,missing,missing,minutes/week,"[99997, 99999]",Don't know (99997); Refusal (99998); Not stated (99999),Minutes of exercise per week (self-reported) ,Total minutes of physical activity from all domains per week - (D),
paadtot,N/A,cont,"cycle3, cycle4, cycle5, cycle6","cycle3::ipadttpa,[paadtot]",cont,NA::b,N/A,missing,missing,minutes/week,else,else,Minutes of exercise per week (self-reported) ,Total minutes of physical activity from all domains per week - (D),
pack_years_der,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[smkdsty, clc_age, smkdstp, smk_52, smk_31, smk_41, smk_53, smk_23, smk_21, smk_11]",N/A,Func::pack_years_fun,N/A,N/A,N/A,years,N/A,N/A,Pack-years,Smoking pack-years,
pack_years_der,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[smkdsty, clc_age, smkdstp, smk_52, smk_31, smk_41, smk_53, smk_23, smk_21, smk_11]",N/A,NA::b,N/A,missing,missing,years,N/A,N/A,Pack-years,Smoking pack-years,
pgdcgt,pgdcgt_cat13_1,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,1,13,White,White,N/A,1,White,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,2,13,Black,Black,N/A,2,Black,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_3,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,3,13,Korean,Korean,N/A,3,Korean,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_4,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,4,13,Filipino,Filipino,N/A,4,Filipino,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_5,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,5,13,Japanese,Japanese,N/A,5,Japanese,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_6,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,6,13,Chinese,Chinese,N/A,6,Chinese,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_7,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,7,13,South Asian,South Asian,N/A,7,South Asian,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_8,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,8,13,Southeast Asian,Southeast Asian,N/A,8,Southeast Asian,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_9,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,9,13,Arab,Arab,N/A,9,Arab,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_10,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,10,13,West Asian,West Asian,N/A,10,West Asian,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_11,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,11,13,Latin America,Latin America,N/A,11,Latin America,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_12,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,12,13,Other ,Other ,N/A,12,Other racial or cultural origin,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_13,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,13,13,Multiple,Multiple,N/A,13,Multiple racial or cultural origins,Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_12,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,12,13,not applicable,not applicable,N/A,96,Valid skip,Ethnicity,Cultural or racial group - (D),"Respondents who respond as indigenous to previous question are identified as 'not applicable' in this question. Recode to ""other"", as per OCAP."
pgdcgt,pgdcgt_cat13_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,NA::b,13,missing,missing,N/A,"[97, 99]",Don't know (97); Refusal (98); Not stated (99),Ethnicity,Cultural or racial group - (D),
pgdcgt,pgdcgt_cat13_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::sdcdcgt, cycle2::sdcdcgt,[pgdcgt]",cat,NA::b,13,missing,missing,N/A,else,else,Ethnicity,Cultural or racial group - (D),
prs_11,prs_11_cat2_1,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::phc_11, cycle2::phc_11, cycle3::phc_11, cycle4::phc_11, [prs_11]",cat,1,2,Yes,Yes,N/A,1,Yes,Pregnancy status,Pregnant,
prs_11,prs_11_cat2_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::phc_11, cycle2::phc_11, cycle3::phc_11, cycle4::phc_11, [prs_11]",cat,2,2,No,No,N/A,2,No,Pregnancy status,Pregnant,
prs_11,prs_11_cat2_NA::a,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::phc_11, cycle2::phc_11, cycle3::phc_11, cycle4::phc_11, [prs_11]",cat,NA::a,2,not applicable,not applicable,N/A,6,Valid skip,Pregnancy status,Pregnant,
prs_11,prs_11_cat2_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::phc_11, cycle2::phc_11, cycle3::phc_11, cycle4::phc_11, [prs_11]",cat,NA::b,2,missing,missing,N/A,"[7, 9]",Don't know (7); Refusal (8); Not stated (9),Pregnancy status,Pregnant,
prs_11,prs_11_cat2_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::phc_11, cycle2::phc_11, cycle3::phc_11, cycle4::phc_11, [prs_11]",cat,NA::b,2,missing,missing,N/A,else,else,Pregnancy status,Pregnant,
sbp_adj,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",DerivedVar::[bpmdpbps],N/A,Func::adjust_SBP,N/A,N/A,N/A,mmHg,N/A,N/A,Systolic blood pressure (adjusted),Adjusted systolic blood pressure measurement,
